Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000497164532','1000011308744968',pjs-stbk-hd-3011d5,,,,,,,,,,S,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579779,,,,0,0
'1000000497164532','1000011308744969',pjs-stbk-hd-3011d5,,,,,,,,,,S,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579780,,,,0,0
'1000000497164532','1000011308745031',pjs-stbk-hd-3011d5,,,,,,,,,,S,,2XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892074,,,,0,0
'1000000497164532','1000011308744970',pjs-stbk-hd-3011d5,,,,,,,,,,S,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579781,,,,0,0
'1000000497164532','1000011308745032',pjs-stbk-hd-3011d5,,,,,,,,,,S,,3XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892075,,,,0,0
'1000000497164532','1000011308744971',pjs-stbk-hd-3011d5,,,,,,,,,,M,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579782,,,,0,0
'1000000497164532','1000011308744972',pjs-stbk-hd-3011d5,,,,,,,,,,M,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579783,,,,0,0
'1000000497164532','1000011308745033',pjs-stbk-hd-3011d5,,,,,,,,,,S,,4XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892076,,,,0,0
'1000000497164532','1000011308744973',pjs-stbk-hd-3011d5,,,,,,,,,,M,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579784,,,,0,0
'1000000497164532','1000011308745034',pjs-stbk-hd-3011d5,,,,,,,,,,S,,5XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892077,,,,0,0
'1000000497164532','1000011308744974',pjs-stbk-hd-3011d5,,,,,,,,,,M,,XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579785,,,,0,0
'1000000497164532','1000011308745035',pjs-stbk-hd-3011d5,,,,,,,,,,M,,S,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892078,,,,0,0
'1000000497164532','1000011308744975',pjs-stbk-hd-3011d5,,,,,,,,,,M,,2XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579786,,,,0,0
'1000000497164532','1000011308744976',pjs-stbk-hd-3011d5,,,,,,,,,,M,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579787,,,,0,0
'1000000497164532','1000011308745036',pjs-stbk-hd-3011d5,,,,,,,,,,M,,M,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892079,,,,0,0
'1000000497164532','1000011308744977',pjs-stbk-hd-3011d5,,,,,,,,,,M,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579788,,,,0,0
'1000000497164532','1000011308744978',pjs-stbk-hd-3011d5,,,,,,,,,,M,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579789,,,,0,0
'1000000497164532','1000011308745037',pjs-stbk-hd-3011d5,,,,,,,,,,M,,L,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892080,,,,0,0
'1000000497164532','1000011308744979',pjs-stbk-hd-3011d5,,,,,,,,,,L,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579790,,,,0,0
'1000000497164532','1000011308745038',pjs-stbk-hd-3011d5,,,,,,,,,,M,,XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892081,,,,0,0
'1000000497164532','1000011308744980',pjs-stbk-hd-3011d5,,,,,,,,,,L,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579791,,,,0,0
'1000000497164532','1000011308744981',pjs-stbk-hd-3011d5,,,,,,,,,,L,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579792,,,,0,0
'1000000497164532','1000011308745039',pjs-stbk-hd-3011d5,,,,,,,,,,M,,2XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892082,,,,0,0
'1000000497164532','1000011308744982',pjs-stbk-hd-3011d5,,,,,,,,,,L,,XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579793,,,,0,0
'1000000497164532','1000011308745040',pjs-stbk-hd-3011d5,,,,,,,,,,M,,3XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892083,,,,0,0
'1000000497164532','1000011308744983',pjs-stbk-hd-3011d5,,,,,,,,,,L,,2XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579794,,,,0,0
'1000000497164532','1000011308744984',pjs-stbk-hd-3011d5,,,,,,,,,,L,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579795,,,,0,0
'1000000497164532','1000011308745041',pjs-stbk-hd-3011d5,,,,,,,,,,M,,4XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892084,,,,0,0
'1000000497164532','1000011308744985',pjs-stbk-hd-3011d5,,,,,,,,,,L,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579796,,,,0,0
'1000000497164532','1000011308745042',pjs-stbk-hd-3011d5,,,,,,,,,,M,,5XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892085,,,,0,0
'1000000497164532','1000011308744986',pjs-stbk-hd-3011d5,,,,,,,,,,L,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579797,,,,0,0
'1000000497164532','1000011308745043',pjs-stbk-hd-3011d5,,,,,,,,,,L,,S,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892086,,,,0,0
'1000000497164532','1000011308744987',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579798,,,,0,0
'1000000497164532','1000011308744988',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579799,,,,0,0
'1000000497164532','1000011308745044',pjs-stbk-hd-3011d5,,,,,,,,,,L,,M,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892087,,,,0,0
'1000000497164532','1000011308744989',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579800,,,,0,0
'1000000497164532','1000011308745045',pjs-stbk-hd-3011d5,,,,,,,,,,L,,L,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892088,,,,0,0
'1000000497164532','1000011308744990',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579801,,,,0,0
'1000000497164532','1000011308744991',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,2XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579802,,,,0,0
'1000000497164532','1000011308745046',pjs-stbk-hd-3011d5,,,,,,,,,,L,,XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892089,,,,0,0
'1000000497164532','1000011308744992',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579803,,,,0,0
'1000000497164532','1000011308744993',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579804,,,,0,0
'1000000497164532','1000011308745047',pjs-stbk-hd-3011d5,,,,,,,,,,L,,2XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892090,,,,0,0
'1000000497164532','1000011308744994',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579805,,,,0,0
'1000000497164532','1000011308745048',pjs-stbk-hd-3011d5,,,,,,,,,,L,,3XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892091,,,,0,0
'1000000497164532','1000011308744995',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579806,,,,0,0
'1000000497164532','1000011308745049',pjs-stbk-hd-3011d5,,,,,,,,,,L,,4XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892092,,,,0,0
'1000000497164532','1000011308744996',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579807,,,,0,0
'1000000497164532','1000011308744997',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579808,,,,0,0
'1000000497164532','1000011308745050',pjs-stbk-hd-3011d5,,,,,,,,,,L,,5XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892093,,,,0,0
'1000000497164532','1000011308744998',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579809,,,,0,0
'1000000497164532','1000011308744999',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,2XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579810,,,,0,0
'1000000497164532','1000011308745051',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,S,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892094,,,,0,0
'1000000497164532','1000011308745000',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579811,,,,0,0
'1000000497164532','1000011308745052',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,M,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892095,,,,0,0
'1000000497164532','1000011308745001',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579812,,,,0,0
'1000000497164532','1000011308745053',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,L,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892096,,,,0,0
'1000000497164532','1000011308745002',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579813,,,,0,0
'1000000497164532','1000011308745003',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579814,,,,0,0
'1000000497164532','1000011308745054',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892097,,,,0,0
'1000000497164532','1000011308745004',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579815,,,,0,0
'1000000497164532','1000011308745055',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,2XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892098,,,,0,0
'1000000497164532','1000011308745005',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579816,,,,0,0
'1000000497164532','1000011308745006',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579817,,,,0,0
'1000000497164532','1000011308745056',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,3XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892099,,,,0,0
'1000000497164532','1000011308745007',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,2XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579818,,,,0,0
'1000000497164532','1000011308745008',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,3XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579819,,,,0,0
'1000000497164532','1000011308745057',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,4XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892100,,,,0,0
'1000000497164532','1000011308745009',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,4XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579820,,,,0,0
'1000000497164532','1000011308745058',pjs-stbk-hd-3011d5,,,,,,,,,,XL,,5XL,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892101,,,,0,0
'1000000497164532','1000011308745010',pjs-stbk-hd-3011d5,,,,,,,,,,3XL,,5XL,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579821,,,,0,0
'1000000497164532','1000011308745011',pjs-stbk-hd-3011d5,,,,,,,,,,4XL,,S,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579822,,,,0,0
'1000000497164532','1000011308745059',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,S,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892102,,,,0,0
'1000000497164532','1000011308745012',pjs-stbk-hd-3011d5,,,,,,,,,,4XL,,M,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579823,,,,0,0
'1000000497164532','1000011308745060',pjs-stbk-hd-3011d5,,,,,,,,,,2XL,,M,,Short sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701684129842.png,lb,,0,,,,,track-id-1000011205892103,,,,0,0
'1000000497164532','1000011308745013',pjs-stbk-hd-3011d5,,,,,,,,,,4XL,,L,,Long sleeves,PJS-STBK-HD-3011D5,0,,,deny,manual,39.95,54.95,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10489/10489248/products/origin/1701340787271.png,lb,,0,,,,,track-id-1000011197579824,,,,0,0
